,id,full_name,age,gender,device_type,ad_position,browsing_history,time_of_day,click
470,2542,User2542,58.0,Non-Binary,Mobile,,Entertainment,Evening,1
471,3561,User3561,37.0,,Desktop,,Social Media,Evening,1
472,9855,User9855,,,Desktop,Bottom,,Morning,1
473,1445,User1445,44.0,Female,Mobile,Top,,,0
474,6811,User6811,24.0,Male,Mobile,Bottom,Education,Evening,1
475,7448,User7448,,Male,Tablet,Side,Entertainment,,0
476,1214,User1214,26.0,Female,Mobile,,News,Evening,1
477,1557,User1557,,,,Bottom,,Night,0
478,1171,User1171,,Female,Mobile,Bottom,,Night,1
479,966,User966,54.0,Male,Desktop,Bottom,,Night,1
480,4015,User4015,44.0,Male,,Side,,Evening,1
481,7652,User7652,,Male,Mobile,Bottom,Education,Morning,1
482,315,User315,,,Desktop,Side,Social Media,,1
483,4462,User4462,52.0,,Tablet,Bottom,,Afternoon,1
484,3164,User3164,,Female,Desktop,Bottom,,Evening,1
485,5483,User5483,52.0,,Tablet,Side,Education,,0
486,6258,User6258,,Non-Binary,Tablet,Top,,Night,1
487,2722,User2722,39.0,,Desktop,Top,,Evening,1
488,3570,User3570,56.0,Female,Mobile,Side,,Evening,0
489,7748,User7748,57.0,Female,Desktop,Top,News,Night,0
490,5922,User5922,62.0,Female,Mobile,Side,Entertainment,Afternoon,0
491,3429,User3429,59.0,,Tablet,Side,,Morning,1
492,6467,User6467,30.0,,Desktop,Side,,Morning,1
493,3990,User3990,28.0,,Tablet,Side,Social Media,,1
494,7670,User7670,54.0,Female,,Top,Education,Night,1
495,5993,User5993,,,Desktop,Bottom,Entertainment,Evening,0
496,1368,User1368,,Female,,Top,,Afternoon,0
497,9842,User9842,43.0,Non-Binary,Mobile,Top,,Afternoon,1
498,6602,User6602,,Female,Desktop,Side,,Night,1
499,866,User866,,Male,Mobile,Bottom,Education,Night,0
500,8789,User8789,44.0,Female,,,Entertainment,Evening,1
501,3042,User3042,,,Mobile,Side,Social Media,Afternoon,1
502,1741,User1741,45.0,,Mobile,Bottom,,Night,1
503,3523,User3523,22.0,Male,Desktop,Bottom,,Morning,0
504,5082,User5082,,Female,Mobile,Top,Shopping,Afternoon,1
505,5055,User5055,45.0,,Desktop,Top,Education,Morning,1
506,9695,User9695,26.0,Male,Desktop,Side,Entertainment,Night,0
507,9057,User9057,,,Desktop,Side,,,1
508,2129,User2129,,,Tablet,,Social Media,Evening,1
509,3644,User3644,,Female,,Side,Entertainment,Evening,1
510,4883,User4883,,Female,,Top,,Night,0
511,3236,User3236,56.0,Female,Mobile,Bottom,,Morning,1
512,2311,User2311,,,Desktop,Bottom,,Afternoon,1
513,416,User416,,,,Bottom,Social Media,Morning,0
514,9420,User9420,,Non-Binary,,Side,,Afternoon,1
515,770,User770,,,,Bottom,,Evening,1
516,2174,User2174,36.0,Female,Desktop,Bottom,,Afternoon,1
517,9400,User9400,,Non-Binary,Mobile,Side,Education,Night,1
518,301,User301,59.0,Male,,Side,Social Media,Evening,1
519,9146,User9146,58.0,,Desktop,Top,,Afternoon,1
520,5412,User5412,35.0,,Mobile,Top,,,1
521,6202,User6202,,Female,Tablet,Bottom,Shopping,,1
522,8581,User8581,49.0,,Mobile,,,Morning,0
523,2964,User2964,40.0,Non-Binary,Mobile,,Entertainment,Night,1
524,9151,User9151,22.0,Male,,Top,,Evening,0
525,4762,User4762,24.0,,Mobile,Side,Shopping,Morning,0
526,9966,User9966,,,,Top,,Afternoon,1
527,3430,User3430,61.0,Male,Desktop,Side,Social Media,Morning,1
528,5487,User5487,,,,Bottom,,Night,0
529,2691,User2691,,Non-Binary,Desktop,,News,,1
530,8978,User8978,,,Desktop,Side,,Morning,0
531,265,User265,30.0,,,Bottom,,Afternoon,0
532,2711,User2711,,Non-Binary,Tablet,Side,Education,,0
533,2272,User2272,,,,Bottom,,,1
534,606,User606,,Non-Binary,Desktop,Bottom,,Afternoon,1
535,1171,User1171,,Female,Mobile,Bottom,,Night,1
536,1805,User1805,,,Mobile,Top,,Afternoon,1
537,8222,User8222,27.0,,Tablet,Side,News,Afternoon,1
538,5498,User5498,,Female,Tablet,Side,Education,Morning,1
539,6906,User6906,,Non-Binary,Mobile,Top,,Morning,1
540,9670,User9670,56.0,,Desktop,Top,Shopping,Afternoon,0
541,911,User911,32.0,Non-Binary,Desktop,Top,Entertainment,Night,1
542,6602,User6602,,Female,Desktop,Side,,Night,1
543,4462,User4462,52.0,,Tablet,Bottom,,Afternoon,1
544,2555,User2555,,Non-Binary,Tablet,Bottom,News,Evening,1
545,5095,User5095,,Female,,,,Afternoon,0
546,3330,User3330,49.0,Male,,,News,Afternoon,1
547,9816,User9816,,Male,Desktop,,Entertainment,Morning,0
548,9516,User9516,28.0,,Desktop,Top,,Morning,1
549,805,User805,,,Desktop,Bottom,,,1
550,1127,User1127,,,,Side,,Afternoon,1
551,6211,User6211,34.0,Female,Mobile,Top,,Night,0
552,2595,User2595,,Female,Desktop,Bottom,,Morning,1
553,9736,User9736,46.0,,Desktop,Bottom,,Evening,1
554,7438,User7438,53.0,Non-Binary,Mobile,Side,News,,1
555,7086,User7086,30.0,Non-Binary,Mobile,,,Morning,1
556,228,User228,46.0,,,Top,Social Media,Evening,1
557,2178,User2178,,,Desktop,,Social Media,,0
558,5921,User5921,,,Desktop,Side,,Morning,1
559,4559,User4559,30.0,Female,Desktop,Bottom,News,Night,0
560,1126,User1126,31.0,,,Side,,Afternoon,1
561,1741,User1741,45.0,,Mobile,Bottom,,Night,1
562,6874,User6874,,Female,Mobile,Side,News,Afternoon,0
563,5056,User5056,,,Tablet,Side,Social Media,,0
564,5005,User5005,49.0,Male,Desktop,Top,Shopping,,1
565,1454,User1454,,Female,,Top,,Morning,1
566,3543,User3543,55.0,,Tablet,,,,1
567,7057,User7057,43.0,,Tablet,Side,News,Night,0
568,2196,User2196,,,Desktop,Top,News,Morning,0
569,5198,User5198,47.0,,Desktop,Bottom,Education,,1
570,6100,User6100,,,Desktop,Bottom,Education,Night,1
571,8459,User8459,38.0,Non-Binary,Tablet,Bottom,Entertainment,Morning,1
572,1446,User1446,,,Desktop,Bottom,News,Night,1
573,8726,User8726,,Female,Desktop,Side,Education,Morning,1
574,7139,User7139,,,Desktop,Side,News,Afternoon,0
575,8726,User8726,62.0,Female,Desktop,Side,Education,Morning,1
576,92,User92,,,Tablet,Top,Shopping,Morning,0
577,2823,User2823,46.0,,Mobile,Top,,,0
578,6174,User6174,35.0,Male,,Side,Entertainment,Morning,0
579,9806,User9806,,Male,Tablet,Bottom,,Evening,1
580,8476,User8476,43.0,Non-Binary,,Bottom,Social Media,Night,0
581,9157,User9157,,,Mobile,Bottom,,Morning,1
582,5418,User5418,,Male,,,Entertainment,Evening,1
583,210,User210,28.0,Male,Tablet,Top,,Afternoon,0
584,7688,User7688,57.0,Male,,Top,,Evening,1
585,7590,User7590,,Non-Binary,,,Social Media,Morning,0
586,2804,User2804,,Female,Tablet,Bottom,Education,Evening,1
587,4890,User4890,43.0,,Tablet,,Education,Afternoon,1
588,6202,User6202,,Female,Tablet,Bottom,,Night,1
589,7466,User7466,47.0,,Mobile,Bottom,Shopping,,1
590,6669,User6669,38.0,Female,,,News,Night,1
591,5890,User5890,56.0,Female,Mobile,Bottom,,,1
592,8400,User8400,,,Tablet,Bottom,Entertainment,Afternoon,1
593,2032,User2032,36.0,,,Bottom,,Morning,1
594,2124,User2124,,Male,Desktop,Top,,,1
595,6258,User6258,,Non-Binary,Tablet,,,Night,1
596,1743,User1743,47.0,,,,News,,0
597,4015,User4015,,Male,Tablet,Side,,Evening,1
598,6296,User6296,29.0,,Desktop,,Education,Evening,1
599,9412,User9412,,,Mobile,Bottom,Social Media,Morning,1
600,8278,User8278,,,Mobile,Top,,Morning,1
601,5629,User5629,,,Tablet,Top,,Night,1
602,9075,User9075,36.0,Female,Mobile,Top,,Night,1
603,9422,User9422,,,,Side,Entertainment,Night,1
604,8174,User8174,20.0,Female,Mobile,Bottom,,Afternoon,1
605,315,User315,,Non-Binary,Desktop,,Social Media,Evening,1
606,9015,User9015,,Male,Mobile,Side,Education,Afternoon,0
607,3898,User3898,,Female,Desktop,,News,Morning,0
608,393,User393,,,Desktop,Bottom,Shopping,Morning,1
609,4805,User4805,52.0,,,Bottom,Social Media,,0
610,5338,User5338,51.0,Male,Mobile,Top,Social Media,,1
611,3296,User3296,42.0,,,Top,,Afternoon,0
612,316,User316,42.0,Non-Binary,Desktop,,Social Media,Night,1
613,2394,User2394,,Non-Binary,Tablet,Bottom,,Afternoon,0
614,9738,User9738,30.0,,Desktop,Bottom,,Evening,0
615,1575,User1575,31.0,Non-Binary,Desktop,,,Night,0
616,7828,User7828,29.0,,Tablet,Bottom,,Morning,1
617,3478,User3478,62.0,Non-Binary,Tablet,Top,,Night,0
618,3834,User3834,61.0,Male,Desktop,Bottom,,Night,0
619,5439,User5439,38.0,,,Side,Social Media,Afternoon,1
620,1136,User1136,58.0,,Mobile,Side,,Morning,1
621,1225,User1225,27.0,,Tablet,Side,Entertainment,,1
622,7,User7,,Female,Tablet,,,Evening,1
623,2946,User2946,37.0,,Desktop,Bottom,,Afternoon,1
624,1729,User1729,26.0,Female,,Top,,Afternoon,1
625,1369,User1369,,,Desktop,Bottom,Social Media,Morning,1
626,1914,User1914,42.0,Male,Tablet,Bottom,Shopping,Night,1
627,7993,User7993,,,,Bottom,,Morning,1
628,8789,User8789,,Female,Desktop,Top,,Evening,1
629,5324,User5324,,Non-Binary,Mobile,,Social Media,Night,1
630,5878,User5878,,,Tablet,Bottom,Education,,1
631,7438,User7438,53.0,,,Side,News,Morning,1
632,9058,User9058,,Non-Binary,Desktop,Bottom,Education,Afternoon,0
633,2266,User2266,38.0,Non-Binary,Mobile,Bottom,,,0
634,4415,User4415,,Non-Binary,,Top,News,Night,0
635,1850,User1850,38.0,,Desktop,Top,,Evening,0
636,1931,User1931,,,Mobile,Bottom,Shopping,Night,1
637,5523,User5523,,,,Top,Shopping,Afternoon,0
638,2733,User2733,,Non-Binary,Tablet,Bottom,,Morning,1
639,5678,User5678,,,Desktop,Top,,Afternoon,0
640,5338,User5338,51.0,Male,,,Social Media,Morning,1
641,3955,User3955,63.0,Female,,Top,Entertainment,Afternoon,0
642,1340,User1340,40.0,,Tablet,,Entertainment,Evening,0
643,6743,User6743,,,Mobile,Side,Entertainment,,1
644,5909,User5909,45.0,,Tablet,Top,,Afternoon,1
645,8359,User8359,,,,Bottom,Shopping,Morning,0
646,9021,User9021,50.0,,Tablet,Top,,Morning,0
647,7828,User7828,29.0,,Tablet,,,Morning,1
648,7971,User7971,,Non-Binary,Tablet,Top,,Evening,1
649,5329,User5329,54.0,Male,Tablet,Side,,Evening,1
650,2361,User2361,,,Desktop,Top,,Morning,0
651,1253,User1253,36.0,,Desktop,Bottom,Shopping,Morning,1
652,4049,User4049,57.0,,,Top,,,1
653,1033,User1033,,Female,Tablet,Bottom,Entertainment,Night,0
654,6237,User6237,,Non-Binary,Mobile,Top,News,Morning,1
655,5085,User5085,,,Tablet,,News,Night,1
656,1104,User1104,47.0,,Desktop,Bottom,Entertainment,Evening,0
657,7498,User7498,,Male,Mobile,Side,,,1
658,7376,User7376,,Female,Mobile,Side,News,Morning,1
659,9444,User9444,51.0,,Mobile,Side,Entertainment,Afternoon,0
660,163,User163,,Male,Desktop,,,Night,0
661,9967,User9967,,,Mobile,Side,Education,,1
662,928,User928,,Male,Desktop,,Social Media,Night,1
663,3109,User3109,,,Tablet,Side,Entertainment,Evening,1
664,2715,User2715,,Male,Mobile,,,Afternoon,0
665,6771,User6771,,,Desktop,Side,Shopping,,1
666,1178,User1178,,Male,Desktop,Bottom,,Evening,1
667,2387,User2387,,Non-Binary,Mobile,Top,Social Media,,1
668,6237,User6237,32.0,Non-Binary,Mobile,Top,News,Morning,1
669,6315,User6315,,,,Top,News,Afternoon,1
670,8415,User8415,64.0,,Desktop,,,Evening,0
671,4976,User4976,,Female,Mobile,Bottom,Entertainment,Afternoon,1
672,8081,User8081,38.0,,Tablet,Bottom,Entertainment,Night,1
673,9892,User9892,,,Tablet,Side,,Evening,1
674,412,User412,,Male,Tablet,Top,News,Evening,1
675,1634,User1634,,,Tablet,Bottom,News,Night,0
676,3042,User3042,,,Mobile,Side,Social Media,,1
677,3906,User3906,,Non-Binary,Tablet,Bottom,,Evening,1
678,7699,User7699,45.0,Non-Binary,Tablet,Side,,Afternoon,0
679,5055,User5055,45.0,,Desktop,Top,Education,Morning,1
680,7471,User7471,,Female,Mobile,Bottom,Shopping,Morning,1
681,5881,User5881,26.0,Non-Binary,Tablet,Top,,,1
682,6251,User6251,44.0,Non-Binary,Mobile,,Shopping,Morning,1
683,9676,User9676,21.0,,Mobile,Top,,Morning,1
684,1679,User1679,56.0,,Mobile,Top,Education,,0
685,5514,User5514,31.0,,Desktop,Side,,Night,1
686,188,User188,56.0,Female,,Bottom,News,Morning,1
687,9311,User9311,,Non-Binary,Desktop,Side,Social Media,Afternoon,1
688,3674,User3674,,Non-Binary,Tablet,,Entertainment,,0
689,2239,User2239,25.0,Female,Tablet,Bottom,,,1
690,3144,User3144,24.0,,,Side,Shopping,Morning,1
691,7511,User7511,31.0,Female,Desktop,Side,Shopping,Night,1
692,3014,User3014,,,Mobile,Top,,Afternoon,1
693,8333,User8333,,Female,Mobile,,,Afternoon,0
694,4527,User4527,52.0,Male,Mobile,,Education,Morning,0
695,4359,User4359,36.0,Non-Binary,Desktop,Side,Social Media,,0
696,9344,User9344,50.0,,Mobile,,Shopping,Night,0
697,4945,User4945,31.0,Male,Tablet,,Social Media,Morning,1
698,6627,User6627,,,Desktop,Bottom,Education,Afternoon,1
699,3704,User3704,46.0,,Desktop,Top,,Evening,0
700,5531,User5531,34.0,Male,Desktop,,News,Night,1
701,1762,User1762,41.0,,Desktop,Side,Entertainment,Afternoon,1
702,1945,User1945,20.0,Female,Tablet,Side,Entertainment,Night,1
703,9136,User9136,,Non-Binary,,Side,,Afternoon,1
704,8252,User8252,,Male,Tablet,Side,,Night,1
705,3109,User3109,,,,Side,Entertainment,Evening,1
706,7349,User7349,47.0,Female,Tablet,Side,Entertainment,Afternoon,0
707,3118,User3118,,Male,,Top,,Evening,1
708,9290,User9290,,,Desktop,,Entertainment,Afternoon,1
709,7828,User7828,29.0,,Tablet,Bottom,,Morning,1
710,2581,User2581,,Female,,Bottom,,Evening,1
711,1734,User1734,50.0,,Mobile,Side,Education,Night,0
712,1101,User1101,,,Mobile,Bottom,Shopping,,0
713,5363,User5363,,,Desktop,Top,,Evening,0
714,3352,User3352,,Female,Desktop,Side,,,1
715,4102,User4102,54.0,,,Top,,,0
716,1126,User1126,31.0,,,Side,,Afternoon,1
717,4044,User4044,41.0,,Mobile,Top,Social Media,,0
718,5918,User5918,48.0,,Mobile,Bottom,,Evening,0
719,1079,User1079,46.0,,Desktop,Side,,,0
720,3561,User3561,37.0,,Desktop,Side,Social Media,Evening,1
721,9550,User9550,58.0,Non-Binary,Desktop,Top,Education,,1
722,270,User270,40.0,Non-Binary,Desktop,Side,News,Evening,0
723,9878,User9878,,Female,Desktop,Top,,Evening,0
724,6602,User6602,,Female,Desktop,Side,,,1
725,9842,User9842,43.0,Non-Binary,,Top,Shopping,Afternoon,1
726,277,User277,59.0,Male,Desktop,Top,Entertainment,Afternoon,1
727,5640,User5640,,Male,Mobile,Top,,Evening,0
728,9090,User9090,41.0,Male,Desktop,Side,,Morning,1
729,9146,User9146,58.0,,Desktop,Top,,Afternoon,1
730,9522,User9522,,,Tablet,Bottom,,Afternoon,0
731,3938,User3938,,Male,,Bottom,,Evening,1
732,6387,User6387,,,Desktop,Side,,Evening,0
733,507,User507,,,,Side,,Morning,0
734,7878,User7878,60.0,,Tablet,Side,,Afternoon,1
735,6708,User6708,,,Desktop,Top,,Night,1
736,3345,User3345,39.0,Male,,Side,,Night,1
737,4858,User4858,26.0,,Tablet,Side,Social Media,Evening,0
738,9888,User9888,49.0,Male,Mobile,Top,News,,1
739,58,User58,,Female,Mobile,Top,,,1
740,6683,User6683,,Female,,Side,,Night,1
741,4361,User4361,29.0,Male,Tablet,Side,,Afternoon,1
742,9418,User9418,20.0,,Tablet,Side,News,,1
743,2693,User2693,64.0,Male,Desktop,Side,Shopping,,0
744,9642,User9642,,Non-Binary,Mobile,,,Evening,1
745,9265,User9265,,,,Side,,Night,0
746,4021,User4021,38.0,,Mobile,Side,,Morning,1
747,2096,User2096,48.0,Non-Binary,Desktop,Top,,Night,1
748,3990,User3990,28.0,,Tablet,Side,Social Media,,1
749,9418,User9418,20.0,Male,Tablet,Side,,,1
750,4509,User4509,29.0,,Desktop,Bottom,Education,,1
751,5471,User5471,,,Desktop,Side,Social Media,,0
752,8326,User8326,,Female,Desktop,Bottom,Entertainment,Evening,1
753,4957,User4957,58.0,Male,Desktop,Bottom,Social Media,Evening,1
754,4621,User4621,20.0,,Desktop,Top,,,1
755,8883,User8883,,Female,Mobile,Bottom,Education,Evening,1
756,7476,User7476,52.0,,Tablet,Bottom,News,Night,0
757,6854,User6854,32.0,Male,Mobile,Bottom,,Night,1
758,9736,User9736,46.0,,Desktop,Bottom,Education,Evening,1
759,1549,User1549,56.0,,Desktop,Top,,,1
760,5906,User5906,,Female,,,Social Media,Afternoon,0
761,5418,User5418,,Male,Mobile,Top,Entertainment,,1
762,5942,User5942,,,,,,Evening,1
763,3328,User3328,,,Desktop,Top,News,Night,0
764,3352,User3352,,Female,Desktop,,,Night,1
765,9499,User9499,,Female,Mobile,Bottom,Social Media,Morning,1
766,9912,User9912,20.0,,Mobile,,Entertainment,Night,0
767,453,User453,,Female,Tablet,Top,Entertainment,,1
768,5514,User5514,31.0,,Desktop,,,Night,1
769,1856,User1856,,Non-Binary,Tablet,Bottom,News,Afternoon,0
770,2032,User2032,36.0,,Desktop,Bottom,Education,Morning,1
771,7390,User7390,,Non-Binary,Desktop,,Shopping,,0
772,5891,User5891,24.0,Non-Binary,Tablet,Top,Education,Evening,0
773,3763,User3763,23.0,,Desktop,Bottom,Social Media,Afternoon,0
774,4907,User4907,,,,Side,,,0
775,9220,User9220,21.0,Female,Mobile,Side,Social Media,Night,1
776,3060,User3060,,,Tablet,Bottom,News,Morning,1
777,4889,User4889,,,Tablet,Bottom,News,Evening,1
778,375,User375,26.0,Non-Binary,Mobile,Top,Social Media,Evening,1
779,2124,User2124,,Male,Desktop,,,Evening,1
780,8555,User8555,53.0,Female,,Top,,Evening,0
781,9400,User9400,,Non-Binary,,Side,Education,Night,1
782,7973,User7973,28.0,Female,Mobile,Bottom,Shopping,Morning,1
783,8226,User8226,,Male,Tablet,Top,,Morning,1
784,2973,User2973,27.0,,,Bottom,,Night,1
785,7750,User7750,46.0,,Mobile,Side,Social Media,Morning,1
786,6657,User6657,22.0,,Desktop,Bottom,News,Night,1
787,1171,User1171,,Female,Mobile,Bottom,,Night,1
788,4108,User4108,36.0,,Tablet,Top,,Morning,1
789,6637,User6637,27.0,Non-Binary,Mobile,,Social Media,,0
790,1296,User1296,,,Tablet,,,Morning,1
791,4021,User4021,38.0,,,,,Morning,1
792,1447,User1447,,Female,Tablet,Side,,Evening,0
793,6167,User6167,,Male,Mobile,Side,Shopping,Night,1
794,8226,User8226,,Male,Tablet,Top,,Morning,1
795,7878,User7878,60.0,,Tablet,Side,,,1
796,9066,User9066,36.0,,,,,,0
797,4539,User4539,54.0,,Mobile,Bottom,,,1
798,6258,User6258,,Non-Binary,,Top,,Night,1
799,8149,User8149,42.0,Non-Binary,Mobile,Side,Education,Morning,0
800,7685,User7685,,,Tablet,,,Afternoon,0
801,3430,User3430,61.0,Male,Desktop,Side,Social Media,Morning,1
802,5738,User5738,54.0,,Desktop,Bottom,Social Media,Afternoon,0
803,5,User5,,,Mobile,,Social Media,Afternoon,0
804,7507,User7507,,,Tablet,Top,Education,Afternoon,1
805,5566,User5566,,Non-Binary,Mobile,Bottom,Social Media,Morning,1
806,315,User315,,Non-Binary,,Side,Social Media,Evening,1
807,1369,User1369,,,Desktop,Bottom,Social Media,Morning,1
808,3060,User3060,,Male,Tablet,Bottom,,Morning,1
809,3333,User3333,30.0,,Tablet,Top,,Evening,1
810,6654,User6654,33.0,,Desktop,Top,,Afternoon,1
811,6785,User6785,,Non-Binary,Tablet,Side,News,Afternoon,0
812,1041,User1041,37.0,,Mobile,Side,Entertainment,Morning,1
813,1483,User1483,54.0,Non-Binary,Tablet,Bottom,Education,,0
814,647,User647,53.0,Non-Binary,Desktop,Side,Shopping,Morning,0
815,9966,User9966,,,Mobile,Top,,Afternoon,1
816,2485,User2485,57.0,,Mobile,Bottom,News,Night,1
817,4429,User4429,34.0,,Mobile,Top,Entertainment,Morning,1
818,4938,User4938,,Male,Desktop,Side,,Evening,1
819,8208,User8208,,Female,Tablet,Top,Education,Evening,1
820,9617,User9617,63.0,,Tablet,Side,Shopping,Afternoon,1
821,6129,User6129,36.0,,Tablet,Bottom,Shopping,,1
822,3336,User3336,,Non-Binary,,Bottom,,Morning,1
823,9789,User9789,,,Tablet,Side,,Morning,1
824,4429,User4429,34.0,,Mobile,Top,Entertainment,Morning,1
825,9888,User9888,,Male,Mobile,Top,News,,1
826,1549,User1549,,,Desktop,Top,,Afternoon,1
827,9807,User9807,35.0,Non-Binary,Tablet,Bottom,Education,Night,1
828,2934,User2934,26.0,Non-Binary,Desktop,Top,Entertainment,Afternoon,1
829,2086,User2086,51.0,,Mobile,Side,,Night,0
830,4742,User4742,31.0,Male,Desktop,,,Night,1
831,1136,User1136,,,Mobile,,,Morning,1
832,8392,User8392,38.0,Male,Mobile,Side,,Evening,0
833,5647,User5647,46.0,Female,Tablet,Side,,Morning,1
834,1975,User1975,30.0,Female,Mobile,Top,Social Media,Morning,1
835,1370,User1370,,,Desktop,Bottom,,Night,1
836,6094,User6094,,Non-Binary,,Top,Social Media,Evening,1
837,4029,User4029,21.0,Female,Desktop,Side,,Afternoon,1
838,403,User403,,Non-Binary,Tablet,Top,Shopping,Afternoon,0
839,2876,User2876,23.0,Non-Binary,Tablet,Top,Education,Morning,1
840,6479,User6479,,Male,Tablet,Side,,Afternoon,1
841,5894,User5894,57.0,Male,Desktop,Side,Social Media,Evening,0
842,9617,User9617,63.0,,Tablet,,Shopping,,1
843,1650,User1650,29.0,,Desktop,Bottom,,,1
844,2946,User2946,37.0,Female,,,,,1
845,3336,User3336,,Non-Binary,,Bottom,,Morning,1
846,5531,User5531,34.0,Male,,,News,,1
847,739,User739,,Female,Mobile,Side,Social Media,Morning,0
848,7647,User7647,,Male,Desktop,Top,News,Afternoon,1
849,2062,User2062,,,Desktop,Top,Social Media,Morning,0
850,6966,User6966,39.0,Non-Binary,Tablet,Side,,Evening,0
851,3183,User3183,,Non-Binary,Tablet,,News,Morning,0
852,2529,User2529,,Female,Desktop,,,Afternoon,1
853,5191,User5191,,Male,,Bottom,,Evening,0
854,5323,User5323,63.0,,Tablet,Bottom,Shopping,Afternoon,0
855,5826,User5826,,,Desktop,,,Morning,0
856,6153,User6153,30.0,,Mobile,Side,Entertainment,Night,1
857,9260,User9260,37.0,Female,Desktop,Top,Education,Afternoon,0
858,389,User389,,Non-Binary,Tablet,Top,,Afternoon,1
859,9642,User9642,,,Mobile,Bottom,,Evening,1
860,1632,User1632,,Female,Mobile,Side,Shopping,,0
861,5531,User5531,34.0,Male,,Top,,Night,1
862,7507,User7507,,,,Top,Education,Afternoon,1
863,3154,User3154,,Female,Mobile,Top,Shopping,Evening,0
864,1945,User1945,20.0,Female,Tablet,Side,Entertainment,Night,1
865,3675,User3675,36.0,,Tablet,,,Afternoon,0
866,5198,User5198,47.0,Male,Desktop,Bottom,Education,,1
867,429,User429,,Female,Desktop,Bottom,Education,Morning,0
868,9660,User9660,,Male,Desktop,Top,,Night,1
869,7313,User7313,,Non-Binary,Mobile,,,,1
870,9845,User9845,59.0,,Mobile,Top,,Evening,0
871,911,User911,32.0,Non-Binary,,Top,,Night,1
872,7013,User7013,,,Tablet,Top,Education,Afternoon,0
873,8684,User8684,,Non-Binary,Tablet,Top,Shopping,Afternoon,1
874,1386,User1386,,,,Top,News,Night,0
875,3335,User3335,24.0,Male,Mobile,Top,Entertainment,Night,1
876,9397,User9397,19.0,,Tablet,Top,Entertainment,Evening,1
877,9136,User9136,,Non-Binary,Desktop,Side,,Afternoon,1
878,4548,User4548,,Male,Desktop,Side,,Evening,1
879,1278,User1278,,,Tablet,,Education,Evening,0
880,6657,User6657,22.0,,,Bottom,,Night,1
881,7376,User7376,,Female,Mobile,Side,News,Morning,1
882,2676,User2676,,Female,Tablet,Side,,Morning,0
883,5569,User5569,,,Mobile,Bottom,,Afternoon,1
884,1710,User1710,37.0,,Tablet,Side,,,1
885,5198,User5198,,Male,Desktop,Bottom,,Night,1
886,6256,User6256,,Male,Tablet,Top,,Evening,0
887,9640,User9640,,,Desktop,Side,,Morning,0
888,7321,User7321,,,Tablet,Side,,Evening,0
889,6131,User6131,43.0,Male,Tablet,Top,Entertainment,,0
890,2125,User2125,,Female,Tablet,Top,,Evening,1
891,5346,User5346,30.0,,Tablet,Top,News,Morning,1
892,4707,User4707,,Non-Binary,Desktop,Top,,Evening,1
